date,window,industry,rank,ret,rel,members
2026-08-05,1M,Agricultural Commodities/Milling,53,0.9670192328435144,-1.435596622743834,23
2026-08-05,1M,Other Transportation,54,0.9196770006349726,-1.482938854952376,4
2026-08-05,1M,Real Estate Investment Trusts,55,0.914631195093474,-1.4879846604938742,7
2026-08-05,1M,Real Estate Development,56,0.762728102279979,-1.6398877533073697,33
2026-08-05,1M,Wholesale Distributors,57,0.7152498105545775,-1.687366045032771,15
2026-08-05,1M,Wireless Telecommunications,58,0.6146126512261025,-1.788003204361246,3
2026-08-05,1M,Trucks/Construction/Farm Machinery,59,0.5229038693241486,-1.8797119862632,19
2026-08-05,1M,Investment Trusts/Mutual Funds,60,0.2599774957052094,-2.142638359882139,6
2026-08-05,1M,Aluminum,61,0.2400633441878872,-2.1625525113994613,4
2026-08-05,1M,Marine Shipping,62,0.1092354016242933,-2.293380453963055,3
2026-08-05,1M,Textiles,63,-0.0166672957970234,-2.419283151384372,28
2026-08-05,1M,Airlines,64,-0.2499473650991667,-2.652563220686515,2
2026-08-05,1M,Hotels/Resorts/Cruise lines,65,-0.3099747936788937,-2.712590649266242,16
2026-08-05,1M,Pharmaceuticals: Other,66,-0.4257189190127719,-2.8283347746001204,6
2026-08-05,1M,Chemicals: Agricultural,67,-0.4566056639065067,-2.859221519493856,25
2026-08-05,1M,Office Equipment/Supplies,68,-0.958059562077736,-3.3606754176650844,5
2026-08-05,1M,Hospital/Nursing Management,69,-1.2592005973856948,-3.661816452973043,18
2026-08-05,1M,Household/Personal Care,70,-1.4708483962990258,-3.873464251886374,11
2026-08-05,1M,Electric Utilities,71,-1.71587992835254,-4.118495783939888,23
2026-08-05,1M,Personnel Services,72,-1.8608041061953744,-4.263419961782723,2
2026-08-05,1M,Oil & Gas Production,73,-1.92513104267618,-4.327746898263528,2
2026-08-05,1M,Major Banks,74,-1.9547877824091364,-4.357403637996485,22
2026-08-05,1M,Other Consumer Services,75,-2.0561774939954343,-4.458793349582782,5
2026-08-05,1M,Multi-Line Insurance,76,-2.198318161455849,-4.600934017043198,5
2026-08-05,1M,Engineering & Construction,77,-2.198345654001417,-4.600961509588766,52
2026-08-05,1M,Gas Distributors,78,-2.710298330611931,-5.11291418619928,6
2026-08-05,1M,Specialty Insurance,79,-2.8657669318374945,-5.268382787424843,2
2026-08-05,1M,Semiconductors,80,-3.034530607060784,-5.437146462648132,10
2026-08-05,1M,Food: Meat/Fish/Dairy,81,-3.2389080830711503,-5.641523938658499,6
2026-08-05,1M,Tobacco,82,-3.3025703390854853,-5.705186194672834,3
2026-08-05,1M,Food: Major Diversified,83,-3.3162478543992235,-5.718863709986572,5
2026-08-05,1M,Apparel/Footwear,84,-3.5641215526356493,-5.966737408222998,18
2026-08-05,1M,Aerospace & Defense,85,-3.8301213545064567,-6.232737210093806,9
2026-08-05,1M,Building Products,86,-3.865217518469012,-6.2678333740563605,13
2026-08-05,1M,Industrial Conglomerates,87,-3.8796046278766174,-6.282220483463967,4
2026-08-05,1M,Apparel/Footwear Retail,88,-4.05034286149982,-6.452958717087168,12
2026-08-05,1M,Telecommunications Equipment,89,-4.51257603489876,-6.915191890486108,7
2026-08-05,1M,Investment Banks/Brokers,90,-4.717706252038623,-7.120322107625971,22
2026-08-05,1M,Investment Managers,91,-4.909572034930831,-7.312187890518179,12
2026-08-05,1M,Alternative Power Generation,92,-5.317552238338416,-7.720168093925764,9
2026-08-05,1M,Coal,93,-5.395459789757885,-7.798075645345233,4
2026-08-05,1M,Major Telecommunications,94,-6.844102025475367,-9.246717881062716,5
2026-08-05,1M,Broadcasting,95,-8.152214735859001,-10.55483059144635,3
2026-08-06,1M,Specialty Stores,1,23.003978411638084,20.91895957244539,11
2026-08-06,1M,Electronics Distributors,2,22.347477752376644,20.262458913183952,4
2026-08-06,1M,Oilfield Services/Equipment,3,19.706168042193607,17.621149203000915,2
2026-08-06,1M,Data Processing Services,4,19.558768048749982,17.473749209557294,4
2026-08-06,1M,Biotechnology,5,16.458492061490205,14.373473222297513,4
2026-08-06,1M,Electronic Components,6,16.197040852674064,14.112022013481372,5
2026-08-06,1M,Information Technology Services,7,13.729962465647157,11.644943626454465,30
2026-08-06,1M,Movies/Entertainment,8,10.053227917551869,7.968209078359175,7
2026-08-06,1M,Pulp & Paper,9,9.890789761028266,7.805770921835574,2
2026-08-06,1M,Restaurants,10,8.193259865674381,6.108241026481689,7
2026-08-06,1M,Motor Vehicles,11,7.548227485599973,5.463208646407281,16
2026-08-06,1M,Financial Conglomerates,12,7.405761600559352,5.32074276136666,9
2026-08-06,1M,Medical/Nursing Services,13,7.014804477231811,4.929785638039119,9
2026-08-06,1M,Internet Software/Services,14,6.533993207689906,4.448974368497213,13
2026-08-06,1M,Packaged Software,15,6.4804078030219,4.395388963829207,35
2026-08-06,1M,Containers/Packaging,16,6.437190972775091,4.352172133582398,12
2026-08-06,1M,Chemicals: Specialty,17,6.176925075347947,4.091906236155255,50
2026-08-06,1M,Auto Parts: OEM,18,5.704059289123908,3.619040449931216,52
2026-08-06,1M,Other Metals/Minerals,19,5.483565573911872,3.39854673471918,15
2026-08-06,1M,Metal Fabrication,20,5.22492018276302,3.139901343570328,25
2026-08-06,1M,Chemicals: Major Diversified,21,5.172544374789204,3.087525535596512,11
2026-08-06,1M,Electronics/Appliances,22,5.0394924247904,2.954473585597708,9
2026-08-06,1M,Trucking,23,4.809238495188012,2.72421965599532,3
2026-08-06,1M,Other Consumer Specialties,24,4.7667298641382585,2.681711024945566,17
2026-08-06,1M,Electronic Production Equipment,25,4.521700381131711,2.436681541939018,10
2026-08-06,1M,Electronics/Appliance Stores,26,4.328309666805323,2.2432908276126304,2
2026-08-06,1M,Miscellaneous Manufacturing,27,4.257754694636152,2.172735855443459,14
2026-08-06,1M,Home Furnishings,28,4.222589513252826,2.1375706740601337,7
2026-08-06,1M,Finance/Rental/Leasing,29,4.2116412738267925,2.1266224346341,55
2026-08-06,1M,Regional Banks,30,3.937760447014198,1.852741607821505,19
2026-08-06,1M,Miscellaneous Commercial Services,31,3.6688609192283255,1.583842080035633,32
2026-08-06,1M,Steel,32,3.404343327002431,1.3193244878097383,47
2026-08-06,1M,Pharmaceuticals: Major,33,3.388373622881184,1.3033547836884916,76
2026-08-06,1M,Air Freight/Couriers,34,3.3041461203012865,1.219127281108594,9
2026-08-06,1M,Integrated Oil,35,3.279853600991232,1.1948347617985395,4
2026-08-06,1M,Beverages: Alcoholic,36,3.1355192016108138,1.0505003624181213,9
2026-08-06,1M,Medical Specialties,37,2.9170057244856022,0.8319868852929098,5
2026-08-06,1M,Trucks/Construction/Farm Machinery,38,2.7832562368268063,0.6982373976341139,19
2026-08-06,1M,Electronic Equipment/Instruments,39,2.7818216578680417,0.6968028186753492,8
2026-08-06,1M,Homebuilding,40,2.4651606269282453,0.3801417877355528,4
2026-08-06,1M,Railroads,41,2.2380365235937085,0.153017684401016,2
2026-08-06,1M,Automotive Aftermarket,42,1.9660723992302,-0.1189464399624928,7
2026-08-06,1M,Life/Health Insurance,43,1.950140094545792,-0.1348787446469004,8
2026-08-06,1M,Publishing: Newspapers,44,1.8824595248316056,-0.2025593143610866,2
2026-08-06,1M,Electrical Products,45,1.7372908755781071,-0.3477279636145853,53
2026-08-06,1M,Industrial Specialties,46,1.4933669801132483,-0.591651859079444,25
2026-08-06,1M,Oil Refining/Marketing,47,1.4922706982465446,-0.5927481409461479,10
2026-08-06,1M,Aluminum,48,1.4855575009519308,-0.5994613382407616,4
2026-08-06,1M,Internet Retail,49,1.1257320889803497,-0.959286750212343,4
2026-08-06,1M,Industrial Machinery,50,1.073349496939315,-1.0116693422533776,57
2026-08-06,1M,Other Transportation,51,1.0114237650149855,-1.073595074177707,4
2026-08-06,1M,Real Estate Investment Trusts,52,0.94505715334726,-1.1399616858454324,7
2026-08-06,1M,Forest Products,53,0.8527768757163188,-1.2322419634763735,5
2026-08-06,1M,Food: Specialty/Candy,54,0.7349038545014537,-1.3501149846912388,17
2026-08-06,1M,Financial Publishing/Services,55,0.6965553271520722,-1.3884635120406204,2
2026-08-06,1M,Chemicals: Agricultural,56,0.6465688532055244,-1.4384499859871682,22
2026-08-06,1M,Construction Materials,57,0.4353560754755758,-1.6496627637171166,20
2026-08-06,1M,Food: Meat/Fish/Dairy,58,0.0236270062623555,-2.0613918329303367,6
2026-08-06,1M,Agricultural Commodities/Milling,59,-0.0342686236131181,-2.1192874628058105,24
2026-08-06,1M,Pharmaceuticals: Other,60,-0.0386551002064543,-2.123673939399147,5
2026-08-06,1M,Textiles,61,-0.0484318586289919,-2.1334506978216843,29
2026-08-06,1M,Airlines,62,-0.3004234452499589,-2.3854422844426515,2
2026-08-06,1M,Hospital/Nursing Management,63,-0.5099004511876316,-2.594919290380324,19
2026-08-06,1M,Oil & Gas Production,64,-0.6566697542430688,-2.7416885934357613,2
2026-08-06,1M,Investment Trusts/Mutual Funds,65,-0.8651587011386284,-2.950177540331321,4
2026-08-06,1M,Office Equipment/Supplies,66,-0.8708001036339209,-2.955818942826613,5
2026-08-06,1M,Wholesale Distributors,67,-0.963998770359792,-3.049017609552485,16
2026-08-06,1M,Aerospace & Defense,68,-1.0175832476884592,-3.102602086881152,9
2026-08-06,1M,Other Consumer Services,69,-1.1872821565773444,-3.2723009957700366,5
2026-08-06,1M,Hotels/Resorts/Cruise lines,70,-1.2222442920661658,-3.3072631312588583,16
2026-08-06,1M,Wireless Telecommunications,71,-1.3425624501887727,-3.427581289381465,3
2026-08-06,1M,Marine Shipping,72,-1.4613882211538418,-3.5464070603465343,3
2026-08-06,1M,Real Estate Development,73,-1.578097428719755,-3.663116267912448,36
2026-08-06,1M,Household/Personal Care,74,-1.8962445798437493,-3.9812634190364418,12
2026-08-06,1M,Food: Major Diversified,75,-2.125591350478321,-4.210610189671014,5
2026-08-06,1M,Personnel Services,76,-2.1489447320688537,-4.233963571261546,2
2026-08-06,1M,Major Banks,77,-2.149023371076703,-4.234042210269395,22
2026-08-06,1M,Semiconductors,78,-2.157932461876332,-4.2429513010690245,9
2026-08-06,1M,Apparel/Footwear,79,-2.5558997700407686,-4.640918609233461,18
2026-08-06,1M,Electric Utilities,80,-2.616301078721528,-4.701319917914221,24
2026-08-06,1M,Gas Distributors,81,-2.840943170660844,-4.925962009853537,6
2026-08-06,1M,Apparel/Footwear Retail,82,-2.855286198866342,-4.9403050380590345,12
2026-08-06,1M,Industrial Conglomerates,83,-2.8843241766109737,-4.969343015803666,4
2026-08-06,1M,Engineering & Construction,84,-2.978258023619896,-5.063276862812589,56
2026-08-06,1M,Building Products,85,-3.341158837067512,-5.426177676260204,11
2026-08-06,1M,Tobacco,86,-3.468600857218725,-5.553619696411417,3
2026-08-06,1M,Coal,87,-3.5479581126825965,-5.632976951875289,4
2026-08-06,1M,Specialty Insurance,88,-3.831168201057301,-5.916187040249993,2
2026-08-06,1M,Investment Banks/Brokers,89,-4.219504840844474,-6.304523680037166,20
2026-08-06,1M,Multi-Line Insurance,90,-4.306176053888966,-6.391194893081659,5
2026-08-06,1M,Investment Managers,91,-5.024313201477582,-7.1093320406702745,15
2026-08-06,1M,Telecommunications Equipment,92,-5.704513040980377,-7.789531880173069,6
2026-08-06,1M,Major Telecommunications,93,-5.819659532845846,-7.904678372038539,6
2026-08-06,1M,Alternative Power Generation,94,-6.25762671077219,-8.342645549964882,9
2026-08-06,1M,Broadcasting,95,-7.528130308413156,-9.61314914760585,3
2026-08-07,1M,Electronics Distributors,1,25.275117402068403,22.11040424400436,4
2026-08-07,1M,Oilfield Services/Equipment,2,24.721887487512483,21.55717432944844,2
2026-08-07,1M,Specialty Stores,3,24.605232395551813,21.44051923748777,11
2026-08-07,1M,Data Processing Services,4,22.01042235693445,18.845709198870413,4
2026-08-07,1M,Biotechnology,5,20.28982027104129,17.125107112977243,4
2026-08-07,1M,Electronic Components,6,20.18735269555336,17.022639537489315,5
2026-08-07,1M,Restaurants,7,13.419981095303648,10.255267937239603,7
2026-08-07,1M,Information Technology Services,8,13.121962955709549,9.957249797645504,29
2026-08-07,1M,Movies/Entertainment,9,12.61312919775836,9.44841603969432,7
2026-08-07,1M,Electronics/Appliance Stores,10,9.660391414649869,6.495678256585826,2
2026-08-07,1M,Auto Parts: OEM,11,9.34773102294696,6.183017864882919,52
2026-08-07,1M,Motor Vehicles,12,9.257939825470768,6.093226667406725,16
2026-08-07,1M,Medical/Nursing Services,13,9.144025175855775,5.979312017791733,9
2026-08-07,1M,Electronic Production Equipment,14,8.89204062890327,5.727327470839228,9
2026-08-07,1M,Other Metals/Minerals,15,8.477842181273196,5.313129023209154,15
2026-08-07,1M,Packaged Software,16,8.104322664509697,4.939609506445654,36
2026-08-07,1M,Metal Fabrication,17,7.383122282153828,4.218409124089787,27
2026-08-07,1M,Financial Conglomerates,18,7.367576569417683,4.202863411353642,8
2026-08-07,1M,Chemicals: Major Diversified,19,6.996351495505147,3.8316383374411047,11
2026-08-07,1M,Containers/Packaging,20,6.791007911737985,3.626294753673943,11
2026-08-07,1M,Electronic Equipment/Instruments,21,6.709750458686653,3.5450373006226106,8
2026-08-07,1M,Chemicals: Specialty,22,6.414567085962054,3.249853927898012,49
2026-08-07,1M,Electronics/Appliances,23,6.310417353279229,3.145704195215187,9
2026-08-07,1M,Other Consumer Specialties,24,6.101658345804005,2.9369451877399624,17
2026-08-07,1M,Medical Specialties,25,5.369676450593368,2.204963292529326,5
2026-08-07,1M,Trucks/Construction/Farm Machinery,26,5.306719459723731,2.142006301659689,20
2026-08-07,1M,Pulp & Paper,27,5.298902381500294,2.1341892234362514,3
2026-08-07,1M,Miscellaneous Manufacturing,28,5.198188912153724,2.033475754089682,13
2026-08-07,1M,Electrical Products,29,4.796074926300127,1.631361768236085,53
2026-08-07,1M,Steel,30,4.722131296746576,1.5574181386825336,49
2026-08-07,1M,Aluminum,31,4.468852388943301,1.3041392308792583,4
2026-08-07,1M,Pharmaceuticals: Major,32,4.447503733107253,1.2827905750432111,77
2026-08-07,1M,Airlines,33,4.315786594338744,1.1510734362747015,2
2026-08-07,1M,Railroads,34,4.2679684310211865,1.1032552729571443,2
2026-08-07,1M,Oil & Gas Production,35,4.135025787512925,0.9703126294488826,2
2026-08-07,1M,Internet Retail,36,4.04206702511641,0.8773538670523675,4
2026-08-07,1M,Regional Banks,37,3.884180579493247,0.7194674214292047,19
2026-08-07,1M,Beverages: Alcoholic,38,3.847222038778223,0.6825088807141806,9
2026-08-07,1M,Miscellaneous Commercial Services,39,3.6444001198449696,0.4796869617809274,33
2026-08-07,1M,Trucking,40,3.4752437537341905,0.3105305956701483,3
2026-08-07,1M,Internet Software/Services,41,3.128980637954328,-0.0357325201097142,13
2026-08-07,1M,Homebuilding,42,2.9950041482535728,-0.1697090098104694,4
2026-08-07,1M,Industrial Specialties,43,2.9718760093358303,-0.1928371487282119,26
2026-08-07,1M,Integrated Oil,44,2.947385020958276,-0.2173281371057664,4
2026-08-07,1M,Publishing: Newspapers,45,2.935922610997002,-0.2287905470670401,2
2026-08-07,1M,Finance/Rental/Leasing,46,2.711795103370896,-0.4529180546931464,55
2026-08-07,1M,Other Transportation,47,2.6486802976822656,-0.5160328603817765,4
2026-08-07,1M,Home Furnishings,48,2.588009428192004,-0.5767037298720386,7
2026-08-07,1M,Chemicals: Agricultural,49,2.4650537850495504,-0.6996593730144918,19
2026-08-07,1M,Industrial Machinery,50,2.4168605980363287,-0.7478525600277135,56
2026-08-07,1M,Food: Specialty/Candy,51,2.340813674530545,-0.8238994835334976,18
2026-08-07,1M,Oil Refining/Marketing,52,2.295902596825886,-0.8688105612381563,10
2026-08-07,1M,Construction Materials,53,2.28710144602516,-0.8776117120388824,19
2026-08-07,1M,Textiles,54,2.148635927931767,-1.0160772301322751,28
2026-08-07,1M,Wholesale Distributors,55,2.033965992002662,-1.13074716606138,15
2026-08-07,1M,Food: Meat/Fish/Dairy,56,1.967738302909417,-1.1969748551546244,6
2026-08-07,1M,Pharmaceuticals: Other,57,1.9023993192452344,-1.2623138388188078,6
2026-08-07,1M,Hospital/Nursing Management,58,1.843080607899539,-1.3216325501645032,18
2026-08-07,1M,Forest Products,59,1.6797912610842651,-1.484921896979777,5
2026-08-07,1M,Agricultural Commodities/Milling,60,1.390488142263307,-1.774225015800735,25
2026-08-07,1M,Real Estate Investment Trusts,61,1.2747006831535015,-1.8900124749105405,7
2026-08-07,1M,Financial Publishing/Services,62,1.2562857634405793,-1.908427394623463,2
2026-08-07,1M,Automotive Aftermarket,63,0.9848401239395664,-2.179873034124476,6
2026-08-07,1M,Real Estate Development,64,0.8375329049568877,-2.3271802531071546,36
2026-08-07,1M,Aerospace & Defense,65,0.7927205014586256,-2.371992656605417,9
2026-08-07,1M,Office Equipment/Supplies,66,0.680345061329209,-2.4843680967348334,5
2026-08-07,1M,Air Freight/Couriers,67,0.4668697381596831,-2.697843419904359,9
2026-08-07,1M,Semiconductors,68,0.0477600112401038,-3.1169531468239384,10
2026-08-07,1M,Wireless Telecommunications,69,0.0240423753737978,-3.140670782690244,3
2026-08-07,1M,Marine Shipping,70,0.0099437984043173,-3.154769359659725,3
2026-08-07,1M,Investment Trusts/Mutual Funds,71,-0.1417907925582732,-3.306503950622316,4
2026-08-07,1M,Life/Health Insurance,72,-0.3040062029060897,-3.468719360970132,8
2026-08-07,1M,Apparel/Footwear,73,-0.4174692556591367,-3.582182413723179,18
2026-08-07,1M,Engineering & Construction,74,-0.766750981668134,-3.931464139732176,54
2026-08-07,1M,Other Consumer Services,75,-0.9629210974224856,-4.127634255486528,5
2026-08-07,1M,Apparel/Footwear Retail,76,-0.9733854566309912,-4.138098614695033,12
2026-08-07,1M,Food: Major Diversified,77,-1.162161249666065,-4.326874407730108,5
2026-08-07,1M,Major Banks,78,-1.2594129254045865,-4.424126083468629,22
2026-08-07,1M,Investment Banks/Brokers,79,-1.6758980930619982,-4.84061125112604,21
2026-08-07,1M,Electric Utilities,80,-1.687629206911119,-4.852342364975161,23
2026-08-07,1M,Coal,81,-1.9697458738340217,-5.134459031898064,4
2026-08-07,1M,Household/Personal Care,82,-2.151349048787301,-5.316062206851344,12
2026-08-07,1M,Gas Distributors,83,-2.184828061420356,-5.349541219484398,6
2026-08-07,1M,Industrial Conglomerates,84,-2.2110372167071226,-5.375750374771165,4
2026-08-07,1M,Telecommunications Equipment,85,-2.2312718807608607,-5.395985038824903,7
2026-08-07,1M,Hotels/Resorts/Cruise lines,86,-2.5786454279061903,-5.743358585970233,16
2026-08-07,1M,Tobacco,87,-2.6277153873406527,-5.792428545404695,3
2026-08-07,1M,Building Products,88,-3.225678426928257,-6.390391584992299,11
2026-08-07,1M,Personnel Services,89,-3.515279736997276,-6.679992895061318,2
2026-08-07,1M,Investment Managers,90,-3.826734740252829,-6.991447898316871,14
2026-08-07,1M,Alternative Power Generation,91,-4.532973526149476,-7.697686684213519,10
2026-08-07,1M,Multi-Line Insurance,92,-4.939703471703609,-8.104416629767652,5
2026-08-07,1M,Specialty Insurance,93,-4.9409427270081645,-8.105655885072206,2
2026-08-07,1M,Major Telecommunications,94,-5.565981126814918,-8.730694284878961,4
2026-08-07,1M,Broadcasting,95,-6.023347536745076,-9.18806069480912,3
2026-08-10,1M,Electronic Components,1,25.22752639757352,22.29021042426092,5
2026-08-10,1M,Oilfield Services/Equipment,2,19.32464193860745,16.38732596529485,3
2026-08-10,1M,Biotechnology,3,17.88268109489391,14.945365121581316,4
2026-08-10,1M,Electronics/Appliance Stores,4,17.480471268141017,14.54315529482842,2
2026-08-10,1M,Electronics Distributors,5,16.739858778302576,13.80254280498998,4
2026-08-10,1M,Data Processing Services,6,16.186219573637533,13.248903600324937,3
2026-08-10,1M,Specialty Stores,7,15.372997123089345,12.435681149776746,11
2026-08-10,1M,Restaurants,8,13.939066503952857,11.001750530640258,7
2026-08-10,1M,Information Technology Services,9,12.387454332224234,9.450138358911635,30
2026-08-10,1M,Motor Vehicles,10,10.879122989769812,7.941807016457217,16
2026-08-10,1M,Pulp & Paper,11,9.20735526913547,6.270039295822873,2
2026-08-10,1M,Containers/Packaging,12,8.36566907024465,5.428353096932053,10
2026-08-10,1M,Auto Parts: OEM,13,8.198256138494468,5.260940165181872,51
2026-08-10,1M,Oil & Gas Production,14,8.145869918394766,5.208553945082169,3
2026-08-10,1M,Electronic Equipment/Instruments,15,8.064250845029637,5.12693487171704,8
2026-08-10,1M,Medical/Nursing Services,16,7.849066999575188,4.911751026262591,11
2026-08-10,1M,Financial Conglomerates,17,7.801199393499352,4.863883420186754,8
2026-08-10,1M,Packaged Software,18,7.782708925295702,4.845392951983104,36
2026-08-10,1M,Movies/Entertainment,19,7.292950124028861,4.355634150716265,8
2026-08-10,1M,Trucking,20,7.158162446849207,4.220846473536611,3
2026-08-10,1M,Trucks/Construction/Farm Machinery,21,6.876306916386005,3.938990943073408,21
2026-08-10,1M,Chemicals: Specialty,22,6.691819329545842,3.754503356233245,49
2026-08-10,1M,Railroads,23,6.242591040978132,3.305275067665535,2
2026-08-10,1M,Other Metals/Minerals,24,6.116864101596225,3.179548128283628,15
2026-08-10,1M,Miscellaneous Manufacturing,25,6.099960100190766,3.162644126878169,13
2026-08-10,1M,Beverages: Alcoholic,26,6.030310877421732,3.0929949041091347,9
2026-08-10,1M,Electronics/Appliances,27,4.9474076613544415,2.0100916880418445,8
2026-08-10,1M,Medical Specialties,28,4.921782697925488,1.9844667246128915,5
2026-08-10,1M,Metal Fabrication,29,4.700587154378304,1.7632711810657071,27
2026-08-10,1M,Industrial Specialties,30,4.6016120271257055,1.6642960538131084,26
2026-08-10,1M,Electronic Production Equipment,31,4.600113731251008,1.6627977579384106,9
2026-08-10,1M,Other Consumer Specialties,32,4.578447715340758,1.6411317420281608,16
2026-08-10,1M,Airlines,33,4.478614050845415,1.5412980775328182,2
2026-08-10,1M,Steel,34,4.3303346127990885,1.3930186394864914,48
2026-08-10,1M,Regional Banks,35,3.694215363987977,0.7568993906753794,20
2026-08-10,1M,Finance/Rental/Leasing,36,3.5376514750403856,0.6003355017277885,55
2026-08-10,1M,Pharmaceuticals: Major,37,3.5236780730028734,0.5863620996902763,80
2026-08-10,1M,Electrical Products,38,3.514566572613429,0.5772505993008319,53
2026-08-10,1M,Aluminum,39,3.445906494309334,0.5085905209967367,4
2026-08-10,1M,Food: Specialty/Candy,40,3.325832240976091,0.3885162676634941,17
2026-08-10,1M,Chemicals: Major Diversified,41,3.281852072055412,0.3445360987428145,12
2026-08-10,1M,Integrated Oil,42,3.2089023297986685,0.2715863564860714,5
2026-08-10,1M,Internet Software/Services,43,2.9208184264304995,-0.0164975468820975,13
2026-08-10,1M,Internet Retail,44,2.6009353531960486,-0.3363806201165484,4
2026-08-10,1M,Other Transportation,45,2.4325539964318788,-0.5047619768807183,4
2026-08-10,1M,Chemicals: Agricultural,46,2.421481317715649,-0.5158346555969482,23
2026-08-10,1M,Wholesale Distributors,47,2.368636264800016,-0.5686797085125814,15
2026-08-10,1M,Automotive Aftermarket,48,2.3284215516877333,-0.6088944216248637,6
2026-08-10,1M,Construction Materials,49,2.1586982071955103,-0.7786177661170868,20
2026-08-10,1M,Oil Refining/Marketing,50,2.1130298766787794,-0.8242860966338177,10
2026-08-10,1M,Aerospace & Defense,51,1.8438805276581167,-1.0934354456544804,9
2026-08-10,1M,Real Estate Investment Trusts,52,1.8009707497708631,-1.136345223541734,7
2026-08-10,1M,Hospital/Nursing Management,53,1.4284131788093042,-1.508902794503293,19
2026-08-10,1M,Pharmaceuticals: Other,54,1.3968072869713934,-1.5405086863412036,6
2026-08-10,1M,Home Furnishings,55,1.3861286961809594,-1.5511872771316375,7
2026-08-10,1M,Miscellaneous,56,1.337385685100257,-1.59993028821234,2
2026-08-10,1M,Forest Products,57,1.3056249237254816,-1.6316910495871155,5
2026-08-10,1M,Miscellaneous Commercial Services,58,1.2284359770195032,-1.7088799962930938,33
2026-08-10,1M,Food: Meat/Fish/Dairy,59,1.210270389442356,-1.727045583870241,6
2026-08-10,1M,Publishing: Newspapers,60,1.173602795330471,-1.763713177982126,2
2026-08-10,1M,Agricultural Commodities/Milling,61,1.059907938696425,-1.877408034616172,24
2026-08-10,1M,Financial Publishing/Services,62,0.890983645079992,-2.046332328232605,2
2026-08-10,1M,Textiles,63,0.8175866815572966,-2.1197292917553003,27
2026-08-10,1M,Apparel/Footwear,64,0.3461705281816594,-2.591145445130937,18
2026-08-10,1M,Industrial Machinery,65,0.3027378068442389,-2.634578166468358,56
2026-08-10,1M,Other Consumer Services,66,0.1909491013301479,-2.746366871982449,5
2026-08-10,1M,Personnel Services,67,0.1730843204973737,-2.764231652815224,2
2026-08-10,1M,Investment Trusts/Mutual Funds,68,-0.240377367466092,-3.1776933407786894,3
2026-08-10,1M,Engineering & Construction,69,-0.5451981525664169,-3.482514125879014,55
2026-08-10,1M,Homebuilding,70,-0.8907832625678478,-3.828099235880445,4
2026-08-10,1M,Tobacco,71,-0.9673457874466944,-3.904661760759292,3
2026-08-10,1M,Major Banks,72,-0.9918254588346086,-3.9291414321472056,22
2026-08-10,1M,Office Equipment/Supplies,73,-1.0306198965539233,-3.96793586986652,5
2026-08-10,1M,Food: Major Diversified,74,-1.068199807002581,-4.005515780315179,5
2026-08-10,1M,Real Estate Development,75,-1.1233094436896982,-4.060625417002296,37
2026-08-10,1M,Life/Health Insurance,76,-1.1388055481958848,-4.076121521508481,8
2026-08-10,1M,Electric Utilities,77,-1.2887000778136837,-4.2260160511262805,24
2026-08-10,1M,Apparel/Footwear Retail,78,-1.8623193434601328,-4.799635316772729,12
2026-08-10,1M,Air Freight/Couriers,79,-1.8841724303739271,-4.821488403686525,9
2026-08-10,1M,Household/Personal Care,80,-1.9905543431166288,-4.927870316429226,12
2026-08-10,1M,Gas Distributors,81,-2.44454518862553,-5.381861161938128,6
2026-08-10,1M,Investment Banks/Brokers,82,-2.811706052293005,-5.749022025605602,24
2026-08-10,1M,Marine Shipping,83,-3.0876534829794102,-6.024969456292007,3
2026-08-10,1M,Wireless Telecommunications,84,-3.098092551933777,-6.035408525246375,3
2026-08-10,1M,Alternative Power Generation,85,-3.468826002633591,-6.406141975946188,11
2026-08-10,1M,Coal,86,-3.819327342051571,-6.756643315364169,4
2026-08-10,1M,Hotels/Resorts/Cruise lines,87,-3.924557664802418,-6.861873638115015,14
2026-08-10,1M,Industrial Conglomerates,88,-3.950008864219635,-6.887324837532232,4
2026-08-10,1M,Multi-Line Insurance,89,-4.066399292328427,-7.003715265641024,5
2026-08-10,1M,Major Telecommunications,90,-4.138326317046663,-7.07564229035926,6
2026-08-10,1M,Investment Managers,91,-4.241292498308682,-7.17860847162128,13
2026-08-10,1M,Telecommunications Equipment,92,-4.596841464955766,-7.534157438268362,7
2026-08-10,1M,Broadcasting,93,-4.849465431285047,-7.786781404597644,3
2026-08-10,1M,Building Products,94,-4.849907481890267,-7.787223455202865,11
2026-08-10,1M,Semiconductors,95,-5.204520260722279,-8.141836234034876,10
2026-08-10,1M,Specialty Insurance,96,-5.804938271604938,-8.742254244917534,2
2026-08-11,1M,Electronic Components,1,27.658752561728623,24.88152652152087,4
2026-08-11,1M,Oilfield Services/Equipment,2,22.966134481890688,20.188908441682933,3
2026-08-11,1M,Electronics/Appliance Stores,3,18.34435442818165,15.567128387973897,2
2026-08-11,1M,Biotechnology,4,17.447333422440877,14.670107382233123,4
2026-08-11,1M,Electronics Distributors,5,16.835724983192744,14.05849894298499,4
2026-08-11,1M,Data Processing Services,6,16.406779208620154,13.6295531684124,3
2026-08-11,1M,Restaurants,7,16.102112261241714,13.32488622103396,7
2026-08-11,1M,Specialty Stores,8,15.123631078335691,12.346405038127935,11
2026-08-11,1M,Information Technology Services,9,12.999577577069,10.222351536861249,30
